Cluster,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
0,38799.981017463935,0.7000759301442673,0.5558086560364465,48.760060744115414,106.38496583143508,6.234624145785877,36.619589977220954,9.065299924069855,6.115413819286257,22.35155656795748,2.5634016704631737,2.9445709946848897,0.8807896735003796,3.929384965831435,6.446469248291572
1,71946.97886540601,0.06340378197997776,0.43159065628476084,49.38264738598443,596.1890989988876,55.83314794215795,357.992213570634,79.49499443826474,57.66629588431591,75.62847608453838,1.9721913236929922,5.756395995550612,5.293659621802003,8.542825361512792,3.667408231368187
